"STATION","NAME","DATE","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-11","77","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-12","86","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-13","82","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-14","78","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-15","83","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-16","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-17","80","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-18","84","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-19","87","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-20","83","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-21","78","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-22","80","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-23","66","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-24","68","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-25","82","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-26","87","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-27","73","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-28","77","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-29","80","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-09-30","76","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-01","81","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-02","84","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-03","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-04","90","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-05","77","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-06","75","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-07","82","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-08","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-09","83","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-10","84","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-11","83","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-12","70","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-13","62","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-14","60","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-15","74","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-16","67","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-17","70","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-18","59","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-19","66","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-20","69","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-21","56","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-22","58","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-23","72","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-24","58","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-25","55","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-26","51","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-27","54","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-28","62","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-29","62","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-30","65","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-10-31","69","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-01","76","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-02","73","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-03","61","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-04","59","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-05","58","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-06","61","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-07","66","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-08","61","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-09","52","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-10","50","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-11","48","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-12","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-13","50","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-14","46","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-15","41","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-16","54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-17","51","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-18","52","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-19","59","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-20","56","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-21","55","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-22","42","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-23","35","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-24","48","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-25","60","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-26","52","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-27","45","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-28","40","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-29","42","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-11-30","47","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-01","45","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-02","58","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-03","62","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-04","48","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-05","41","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-06","45","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-07","44","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-08","40","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-09","35","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-10","41","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-11","47","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-12","47","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-13","54","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-14","49","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-15","55","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-16","50","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-17","58","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-18","47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-19","51","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-20","62","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-21","67","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-22","53","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-23","49","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-24","48","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-25","44","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-26","47","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-27","53","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-28","57","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-29","58","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-30","47","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-12-31","51","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-01","64","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-02","48","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-03","51","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-04","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-05","54","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-06","57","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-07","41","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-08","60","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-09","54","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-10","39","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-11","39","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-12","37","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-13","32","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-14","37","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-15","39","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-16","44","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-17","40","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-18","41","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-19","40","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-20","56","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-21","24","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-22","33","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-23","52","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-24","60","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-25","44","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-26","42","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-27","49","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-28","40","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-29","41","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-30","39","12"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-01-31","25","10"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-01","24","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-02","41","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-03","56","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-04","64","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-05","74","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-06","58","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-07","56","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-08","61","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-09","37","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-10","41","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-11","38","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-12","41","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-13","51","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-14","54","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-15","65","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-16","52","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-17","41","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-18","52","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-19","43","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-20","37","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-21","60","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-22","52","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-23","44","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-24","63","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-25","51","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-26","53","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-27","41","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-02-28","50","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-01","39","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-02","49","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-03","47","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-04","43","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-05","43","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-06","34","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-07","45","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-08","41","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-09","43","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-10","60","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-11","62","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-12","53","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-13","60","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-14","75","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-15","78","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-16","57","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-17","54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-18","51","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-19","54","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-20","57","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-21","49","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-22","55","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-23","55","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-24","66","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-25","65","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-26","52","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-27","55","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-28","62","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-29","71","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-30","79","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-03-31","64","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-01","51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-02","50","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-03","72","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-04","69","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-05","56","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-06","71","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-07","75","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-08","84","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-09","81","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-10","72","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-11","62","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-12","73","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-13","77","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-14","77","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-15","75","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-16","69","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-17","71","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-18","80","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-19","76","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-20","74","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-21","72","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-22","74","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-23","82","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-24","77","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-25","77","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-26","77","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-27","72","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-28","74","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-29","62","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-04-30","83","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-01","70","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-02","87","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-03","79","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-04","76","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-05","68","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-06","78","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-07","81","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-08","74","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-09","78","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-10","82","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-11","74","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-12","61","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-13","60","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-14","64","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-15","76","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-16","80","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-17","82","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-18","84","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-19","87","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-20","90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-21","73","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-22","72","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-23","85","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-24","84","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-25","82","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-26","92","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-27","85","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-28","91","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-29","93","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-30","90","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-05-31","85","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-06-01","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2019-06-02","85","67"
